41.2200,  9.3100, 37.8000, 9.0000,7.0000
41.2200,  4.4200, 40.4300,10.0000,7.0000
41.2200, -0.2100, 42.3700,11.0000,7.0000
41.2200, -4.8700, 43.2600,12.0000,7.0000
41.2200, -9.3100, 43.0500,13.0000,7.0000
41.2200,-14.5700, 40.5200,14.0000,7.0000
41.2200,-19.4800, 36.5600,15.0000,7.0000
41.2200,-33.1800, 41.1500,16.0000,7.0000
41.2200,-38.3900, 31.5300,17.0000,7.0000
41.2200,-53.5700, 23.2800,18.0000,7.0000
41.2200,-54.0800, 14.2700,19.0000,7.0000
41.2200,-53.4300,  8.6100,20.0000,7.0000
41.2200,-52.6800,  3.3600,21.0000,7.0000
41.2200,-41.2100, -2.0700,22.0000,7.0000
41.2200,-39.0900, -8.3300,23.0000,7.0000
41.2200,-36.3300,-13.6100,24.0000,7.0000
41.2200,-24.0100,-14.2400,25.0000,7.0000
41.2200,-20.4600,-17.6400,26.0000,7.0000
41.2200,-21.0800,-28.2100,27.0000,7.0000
41.2200,-14.6700,-30.6900,28.0000,7.0000
41.2200,-10.5400,-39.6500,29.0000,7.0000
41.2200, -2.0900,-40.8100,30.0000,7.0000
41.2200,  7.1700,-48.9400,31.0000,7.0000
41.2200, 20.8100,-48.0500,32.0000,7.0000
41.2200, 24.2900,-38.0200,33.0000,7.0000
41.2200, 29.4900,-34.0600,34.0000,7.0000
41.2200, 33.0800,-30.5000,35.0000,7.0000
41.2200, 36.4800,-25.7500,36.0000,7.0000
41.2200, 46.9300,-24.7000,37.0000,7.0000
41.2200, 49.8400,-17.3400,38.0000,7.0000
41.2200, 51.8400, -8.0800,39.0000,7.0000
41.2200, 52.5800, -0.0500,40.0000,7.0000
41.2200, 61.5700,  8.6300,41.0000,7.0000
30.7700, -0.0200,  0.0300,1.0000,8.0000
30.7700, 47.3400, 12.5800,2.0000,8.0000
30.7700, 46.0800, 20.6000,3.0000,8.0000
30.7700, 52.6800, 34.0600,4.0000,8.0000
30.7700, 40.8900, 36.0300,5.0000,8.0000
30.7700, 28.1600, 36.0500,6.0000,8.0000
30.7700, 18.1800, 30.2700,7.0000,8.0000
30.7700, 13.8900, 33.8000,8.0000,8.0000
30.7700,  9.5100, 37.1600,9.0000,8.0000
30.7700,  3.1000, 25.7100,10.0000,8.0000
30.7700, -0.1500, 26.5800,11.0000,8.0000
30.7700, -3.3200, 26.8700,12.0000,8.0000
30.7700, -6.4400, 26.5700,13.0000,8.0000
30.7700,-10.0500, 24.9700,14.0000,8.0000
30.7700,-13.0400, 21.9700,15.0000,8.0000
30.7700,-23.9600, 27.2900,16.0000,8.0000
30.7700,-27.2600, 20.6900,17.0000,8.0000
30.7700,-39.2300, 16.6000,18.0000,8.0000
